date,time,code,name,side,quantity,price,gross_amount,commission,stamp_tax,transfer_fee,net_amount,source_file,source_line_no,raw_text,parse_status
2026-06-17,09:30:00,300417.XSHE,南华仪器,buy,100,11.44,1144.0,5.0,0,0,1149.0,母版交易记录-20260501-20260623.txt,129,"2026-06-17	09:30:00	南华仪器(300417.XSHE)	买	市价单	100股	11.44	1,144.00	0.00	5.00",parsed
2026-06-17,09:30:00,300405.XSHE,科隆股份,buy,2700,6,16200.0,5.0,0,0,16205.0,母版交易记录-20260501-20260623.txt,130,"2026-06-17	09:30:00	科隆股份(300405.XSHE)	买	市价单	2700股	6	16,200.00	0.00	5.00",parsed
2026-06-23,09:30:00,301098.XSHE,金埔园林,sell,-200,8.82,-1764.0,6.76,0,0,-1770.76,母版交易记录-20260501-20260623.txt,132,"2026-06-23	09:30:00	金埔园林(301098.XSHE)	卖	市价单	-200股	8.82	-1,764.00	-262.23	6.76",parsed
2026-06-23,09:30:00,300929.XSHE,华骐环保,sell,-200,11.3,-2260.0,7.26,0,0,-2267.26,母版交易记录-20260501-20260623.txt,133,"2026-06-23	09:30:00	华骐环保(300929.XSHE)	卖	市价单	-200股	11.3	-2,260.00	-539.97	7.26",parsed
2026-06-23,09:30:00,300417.XSHE,南华仪器,buy,100,11.11,1111.0,5.0,0,0,1116.0,母版交易记录-20260501-20260623.txt,134,"2026-06-23	09:30:00	南华仪器(300417.XSHE)	买	市价单	100股	11.11	1,111.00	0.00	5.00",parsed
2026-06-23,09:30:00,300405.XSHE,科隆股份,buy,700,5.78,4046.0,5.0,0,0,4051.0,母版交易记录-20260501-20260623.txt,135,"2026-06-23	09:30:00	科隆股份(300405.XSHE)	买	市价单	700股	5.78	4,046.00	0.00	5.00",parsed
2026-06-23,09:30:00,300535.XSHE,达威股份,sell,-100,14.82,-1482.0,6.48,0,0,-1488.48,母版交易记录-20260501-20260623.txt,136,"2026-06-23	09:30:00	达威股份(300535.XSHE)	卖	市价单	-100股	14.82	-1,482.00	-280.23	6.48",parsed
2026-06-23,09:30:00,603879.XSHG,永悦科技,sell,-3300,4.61,-15213.0,20.21,0,0,-15233.21,母版交易记录-20260501-20260623.txt,137,"2026-06-23	09:30:00	永悦科技(603879.XSHG)	卖	市价单	-3300股	4.61	-15,213.00	-1,590.20	20.21",parsed
2026-06-23,09:30:00,300605.XSHE,恒锋信息,sell,-1600,10.35,-16560.0,21.56,0,0,-16581.56,母版交易记录-20260501-20260623.txt,138,"2026-06-23	09:30:00	恒锋信息(300605.XSHE)	卖	市价单	-1600股	10.35	-16,560.00	-908.00	21.56",parsed
2026-06-23,09:30:00,300886.XSHE,华业香料,buy,100,21.69,2169.0,5.0,0,0,2174.0,母版交易记录-20260501-20260623.txt,139,"2026-06-23	09:30:00	华业香料(300886.XSHE)	买	市价单	100股	21.69	2,169.00	0.00	5.00",parsed
2026-06-23,09:30:00,600493.XSHG,凤竹纺织,buy,200,5.76,1152.0,5.0,0,0,1157.0,母版交易记录-20260501-20260623.txt,140,"2026-06-23	09:30:00	凤竹纺织(600493.XSHG)	买	市价单	200股	5.76	1,152.00	0.00	5.00",parsed
2026-06-23,09:30:00,300405.XSHE,科隆股份,buy,2300,5.78,13294.0,5.0,0,0,13299.0,母版交易记录-20260501-20260623.txt,141,"2026-06-23	09:30:00	科隆股份(300405.XSHE)	买	市价单	2300股	5.78	13,294.00	0.00	5.00",parsed
